content,score
"sangat buruk 👎 kalau lu acuannya pada permainan yg adil kan bisa di sama ratakan skill atau wr user antara pemainnya bukan di selipin user bocah"" ingusan biar di gendongin ngelawan musuh yg skilnya jauh di atas tim game paling KACAU,udah kaya slot kayanya menang kalah bisa di atur sistem",1
sinyal bagus hp memadai tp pas mau loading game malah ada tulisan jaringan apa gitu alhasil masuk gamenya lama,1
apa ini timku gk bisa main sedang kan musuh enk kompak tim gk kompak gmn ini woiii monton malah nambah stres klo gini terus mending pindah game sebelah,1
tolong lha ni ml semakin lama bukan semakin bagus malah semakin gk bagus kenapa HP bagus ram tingginya kok masih bisa lag tolong yah Addnin game Perbaikilah,1
sistem silvana/moonton kurang bagus. kita maen tidak mengganggu rekan malah kena ban. kita sudah maen serius dianggap feed dengan sengaja.! sistemnya ancur pokoknya,1
"aplikasi gjls ,gem jadi ga seru musuh nya jago lah tim nya ga bisa pada main",1
"habis update jadi ngebug,keluar buat telponan ga bisa masuk lagi,cacat bener",2
masa iya tiap update begini Mulu ngeleg lah padahal sinyal bagus pake wifi plus data msh sama aja ngeleg,4
"game buat emosi meledak bener, LG main, cuman buka apk sosmed terus balik LG ke ML malah ngulang loading screen awal, dah gitu gabisa masuk. sumpah kalo sekali LG kek gini gua maki maki bener, gada urusan sam agua",1
game rusak sinyal bagus hp masih lancar habis update tiba tiba gajelas masuk ke ingame mnt 2-3 banyakin update gajelas bikin game tambah rusak,1
"Tahun 2025 tanggal 17 September 2025 update terbaru ada perubahan map dengan menghapus pilihan map map lainnya.. tolong moonton kembalikan pilihan map map lainnya karena map jadul lebih nostalgia, lebih terbiasa dan lebih enak",2
game nya aneh di game nya ngelag pas mencet jaringan malah tulisan nya jaringan bagus masih blom di perbaiki juga moonton,5
"min tolong dong haousin fitur menyerah saat pergandingan,bukanny jadi kompetitif malah anjlok,saya yg lagi berusa untuk menang malah tim nya nyerah,cape",4
oi muntun kenapa ya gw kalo main selalu ngelek padahal gw pakek data gw juga habis ngisi data.kenapa ya muntun ngelek Mulu padahal ping gw ijo tolong di perbaiki ya Muntun,1
"Game nya uda pasti Bagus Dong,Game nya apa lagi grafik nya pasti lebih mantap",5
game rusak liat hero op sedikit langsung di revamp jadi jelek sekali saya pengguna alice tidak suka dengan revamp alice,1
"tambah GK bagus versi sekarang, dapat tim super oon coba2 Hero di rank, main game cuman tuk hilangin suntuk,ni malah buat emosi",1
"sekarang ini setiap bertanding rank /clasic suka lag tiba tiba... tolong di perbaiki, yg citer tolong di banded permanen akun nya. merusak game JD lag Mulu admin.",5
tolong lah selesai kan masalah bug jaringan itu membuat player jadi males main,3
perbaiki game nya!!!! sinyal bagus ngefram. lawan juga nggak sepadan.,1
saat in game lag parah lemot. padahal sinyal wifi paket data lancar. game parah bintang satu,1
"gak bisa balik main rank lagi, alhasil afk di katain, dikasih pelanggaran lagi, lama lama stres, game setrek",3
kalau kasih tim itu kasi yang sesuai dengan musuh jangan 1 vs 9 kalau gk niat buat game gk usah buat,1
untuk developer nya kenapa kita diem doang agak lama di kira afk sama komputer nya tolong di perbaiki,4
Game nya udah bagus tapi pas jaringan hp aku tuh udah bagus tapi kenapa ngelek gitu jadi tolong pihak monton di perbaiki,5
"makin kesini makin parah jaringannya padahal wifi bagus, apalgi dapet team beban GK seimbang sama team musuh",2
"jaringan bagus keluar sendiri, tb2 lag gw pake jaringan 5G bali, cheater a lot of malesin 2 game maen lag pdhl jaringan aman2 aja",1
"game ampas ngestuck di epic padahal PvP mlu, setelah update banyak tim dark sistem sampe pensiun aku gra gra dark sistem, saya pengen nya kayak dlu gk bnyak dark sistem",1
"halo moonton sebelum update refresh rate saya terbuka super,setelah update mentok di tinggi aja,tolong segera diperbaiki bugnya",2
"sinyal tidak stabil, padahal sinyal baguss, banyak dark sistemm",1
"sinyal kurang bagus sering ngebug, tolong di benerin biar lebih bagus",3
"ngasih draft tim saat rank, asal asalan aja moonton bikin winrate gue jadi buruk. kagak pernah bener ngasih timnya dirank. jangan main game ini lagi lah, udah kacau game nih",1
"njing anjeng knp ni rank 2 gk bisa main sinyal jga aman, ilang bintang+kredit score ni min, gama apa dah main dh lama tpi kek gini",1
game tidak di rekomendasikan untuk anak anak bahaya bisa membuat player dewasa susah saat main anak anak tolong jangan main,1
"setelah patch sering gajelas game nya, tadi gw relog tiba"" ga bisa masuk ke game nya lagi gaje",1
benerin dulu tuh fitur sinyal nya gak guna sinyal bagus di ml nya jelek benerin dulu tah fitur lolot,1
"lama lama seperti tik tok nih aplikasi lama dikit buat main macet"" agak ngebleng setelah d kluwarin masuk lgy lancar lagy BKIN GK nyman pemain",1
"Bro serius? perusahaan yang termasuk udah besar ini kagak punya tim AI yang bisa buat matchmaking imbang? mau main solo, duo, trio, bahkan full tetep aja nyempil temen yang rank terakhir nya jauh di bawah kita. AI udah secanggih ini dan makin canggih, masa iya lu gak bisa gunain? kan setiap player ketahuan di database lu rank terakhir nya apa. Masa iya gw rank terakhir glory ketemu tim rank terakhir epic legend terus? #Pamit buat selamanya",2
"eh buat lu pada yang bilang ni game sinyal nya jelek ama apadah keberatan tumah hp lu aja yang kentang ama jaringan lu noh benerin ni game butuh sinyal yang bener bener stabil, kalo soal match matching nya si gua ngedukung dah",5
apalah game ampas ditinggal bentar malah login ulang padahal device masih sangat mumpuni loading ni game lama bet padahal udah main lagi malah di kasih cap AFK game ampas,5
bagus dan nyaman untuk isi waktu kosong dan cepat dapat teman2 baru....!!!,4
dongo udah masuk match terus relog malah balik ke lobby ga reconnect ke in game nya,1
"Matchmaking makin lama, teman yg di dapat juga kaya bot semua bangke",2
"setelah pembaruan kenapa tiba"" rank ku turun JD epic 4 ???? kok bs bnyak skli turunnya padahal awal legend 5 bintang 4??????? kecewa sekaliiiiiiii... coba lapor jg susah",3
game ini grafik sama hero nya bagus bagus tapi game ini banyak orang egois dan beban itu saja tolong diperbaiki makasih,3
saya bermain game ini diberikan lag tetapi wifi saya bagus tdk ada yg mau kerja sama game ini mau minta duit kita kosong dan graphik nya burik,1
"lebih ke game tolol,,lagi loading match malah keluar sendiri dan mau login lagi malah mentok di loading lawak game kurang jadi",1
game ini seru tapi tolong jaringan nya sering lag kalo lagi ad musuh,5
"tolong keseimbangan pemilihan team dan musuh dipertimbangkan. solo team dipertemukan dengan squad itu tidak masuk akal, tidak seimbang",3
"benerin masalah jaringan, udh ijo bgus pas di game lain jg lancar tpi kok di ni game nge lag yh?",5
"yang lain ga masalah, cuma yang masalah pemainya aja setiap solo ketemunya orang trol / ga bisa main tolong masalah ini bisa stres kalo ngga ter atasi",2
makin lama makin rusak ni game . pakek wifi padahal gua yang pakek cuma 2 orng doang jaringan Sampek 300 ga bisa gerak semoak,1
"game ini seru bangat,tapi tolonglah kalo pas mau naik ranknya musuh nya jangan yg jago terus tim kita beban semua.tapi ITS oke aku tetep ngasih rating ke mlbb bintang lima",5
"Game kontollll , jaringan ngelag muluu wifi bagus , jaringan data bagus tetep aja ngelag",1
"di kasih musuh gk seimbang, kita semua epic lvl sya ajh baru 17 musuhnya mytic semuanya dn lvl yg sangat jauh berbeda, makanya sya kasih bintang 1,",1
makasih yah moonton game lu bagus kok...mungkin hp ku sudah tidak kuat lagi untuk update game anda kedepannya gw sangat berterimakasih..👍🏻gw pamit undur diri dari game anda terimakasih banyak untuk semuanya moonton...👋🏻☺️,5
"Sekarangudah lumayan lah,cuma soal jatingan terus diperbaiki biaar lebih mantap khususnya yang main pake paket data",5
"gajelas giliran pengen naik 1 bintang lagi malah kalah kalo kayak gitu kapan orang mau seneng,gabisa bikin orang seneng gausah bikin game kayak beginian. ""bilang noh sama moonton blog""",1
"bisa menghilang stress ,kadang juga bisa bikin stress kalo temanya dark sistem",4
"game ini sangat seru saya suka game ini, tapi ada bbrp lagg yang bikin saya tidak terlalu nyaman bermain, jadi tlong diperbaiki bbrp lagg nya",5
game nya seru sekali banyak skin gratis game nya seru banget banyak apdate bagus efek skinnya beh keren banget,5
"ini habis season dapet pertahanan bintang 2x kok GK kepakek ya? prasaan abis kalah main rank sekali 2x kok tetep aja ilang bintang , terus apa gunanya dapet pertahanan coba?",2
"game rusak anying gak pernah adil dapet team nya , jaringan juga sering ilang aneh baging",1
"ngasih tim yg seimbang lah moonton,masa glory ketemu tim mythic biasa semua,baru musuh Imortal kan gak seimbang,dari segi jaringan udh bagus tapi jg jelek tuh sistem matchmaking yg gak seimbang jadi tolong di perbaiki Moonton",1
saya beri bintang satu karena game ini kalau kita main solo pasti kalah sekali party menang minimal seimbang kan lah moonton bukan malah kek gini trus capek nak mityk pun susah di akun @Gerad132 minimal kasi lah roam wanginya,1
tolong server nya diperbaiki saya nain sama teman saya semua ngelag dan saat saya bermain tiktok fb tidak ngelag sedikit pun,1
MLBB game yang ga kalah seru dari game lain game ini juga banyak tantangan nya kayak dapat player (jago) sementara itu tim kita (beban) dan game ini cocok buat di bulan puasa,5
"jaringan bagus tapi masih aja lag, ping tidak stabil, game burik",1
game nya sih asik tapi setiap aku mau rising lagi harusnya boleh seperti rank tapi jika menang tiketnya tidak berkurang,5
sering kali kena bug layar jalan lurus mikir lah moonton jaringan ok tapi gamenya gak ok niat buat game tak?,2
"sinyal susah terus,tiap main lag terus pas login lancar pas main langsung lag",1
"sekarang kebanyakan ngeframe, selalu dapet tim gajelas, game sialan, susah di kendaliin, ngeleg tiba tiba",1
"hancur smua game nya,, jadi rusak parah, tolong admin mobile lagends di perbaiki lagi!!!!!!!!!",1
game tidak cocok untuk bermain karena banyak drak sistem dan Gua abis ini mau main kalo kalah lagi aku gak mau main game ini lagi,2
ni game makin lama makin lemot sinyal lag sendiri tiap main ga gua aja tapi di tim juga semua sama benerin dong stelah season kok malah makin bobrok,1
"masa main renkd solo renkd aku mitic dpt tim renkd nya lagend5 3org lawan nya ,mitic,honor di tamba tim fed d lapor ga di beri hukuman giliran ke balik malah di beri sangsi baned saya kasi bintang 1 karna ga ad perbaikan",1
game sih bagus cuma dari dulu aja masalahnya sering ngeleg gak jelas udh pake hp bagus dan waifai bagus tetep aja ngeleg jdi malas main mending main PUBG,1
he kodok gurun segini udah bagus apalagi banyak Collab nya terus ada Hero obsidia juga terus sebulan lagi kan mau ada Hero baru sora yang Collab sama one piece kocak lu gua juga sering dape dark sistem,5
gamenya berat bingit udah gitu ngebug pas mau masuk game kebanyakan bikin aaku marah bukan karena gamenya melainkann playernya,3
"Game Sejak Update 2 hari yg Lalu game ini jadi tdk jelas, selalunya dapat teman main yang tdk benar dapat teman bood,",1
game ml sudah bagus tapi monton gak adli nian kalo kasih tim kita anomali sementara musuhnya jago jago semua,2
update patch malah jadi ngaco mobile legend gimana ini jadi lag parah padahal wifi bagus aneh aneh,1
"tolong diperbaiki bug nya,masa pas draft pick ngelag parah padahal pas main aman"" aja",1
"tolong permudahkan buat dapetin emblem sama hero, karena mengumpulkan koin sangat lama dan ada batasnya, dan jika level emblem di bawah musuh akan membuat perbedaan yang jelas",3
MOONTON tolol setelah update banyak bug sinyal bagus tapi lag masuk ingame juga telat tapi pas main PUBG G lag,1
seru banget kalo main nya jago/MVP bisa naik 1-7 bintang sekaligus aku juga yg asal nya warior main 5 kali langsung naik ke master,5
"Fungsi game meliputi sebagai sarana hiburan, media untuk mengembangkan kemampuan kognitif dan motorik seperti pemecahan masalah, koordinasi mata dan tangan, serta meningkatkan keterampilan sosial melalui interaksi dan kerja sama antar pemain.",1
saya sebagai player solo merasa kesusahan untuk naik renk karna selalu di kasi lawan yg kuat tolong perhatikan kami player solo montoon kenapa niat kami hanya ingin mencapai renk mythical immortal susah sekali,1
semenjak update obsidia gamenya jadi rusak tolong perbaiki bugnya biar bisa maen lagi,1
buruk sekali. monton kalau kasih tim tidak seimbang dan lawannya juga sering dapet yang jago jago ini bukan moba 5vs5 tapi 1vs9,1
game yang sangat enak dan banyak player darksistem ya saya sangat sabar tapi tolong saya kok bisa keridit sekosay kok turun kan saya nggak ad afk tolong,5
sinyal bagus giliran di ping jaringan malah merah padahal wifi nya bagus full sinyal,1
"makin lama makin rusak ni game, kasih tim yang bener laa, kita yang mainnya bagus dikasi tim ds kita ikutan rugi ! cape tau, trs suka nge lag lagi anehh, muntun tolong banget kasih tim waras dongg, aku main brawl kesel kalah melulu, tik aku suka ninggalin pertandingan, tolong kasih tim yang bener dong 🙃🙂",3
gi mna req 2 lane gold dan exp cuma dapat terus di exp setelah dapat di gold cuma sekali main langsung di pindah ke exp lagi,1
ini knpa game nya pas udh di game mau login ulang gabisa login login game nyaa,1
"makin ke sini ping gak stabil,main game sejenis lancar2 aja,tiap main ini game pasti lag,parah gak ngerti dah,bintang berbicara...",1
"game nya bagus, gampang, gak bikin stress, tim Ama musuh nya seimbang. jadi saya kasih bintang 5",1
game macam apa ini banyak bug nya padahal wifi/kuota lancar jangan dowload game ini game rusak...,1
"Saran ada fitur privasi afinitas di screen loading nya dong. walaupun sering kalah karna dark sistem, gak capek mainnya",4
"tolong bug sinyal nya diperbaiki dong, sering banget lag",4
"jujur setelah update resolusi game turun dan tulisan yang kecil gak bisa di baca, saya ingin mlbb menyesuaikan resolusi sesuai dengan resolusi maksimum pada perangkat tertentu",5
"monton kondisikan jaringan, padahal sinyal bagus tapi tiba-tiba ngelek mulu",1
game ga jelas..maen game ini mau classic atau rank dpt lawan dan tim nya ga adil..ga fair..alesannya menciptakan lingkungan permainan yg adil..maen game ini buat yg naikin rank..cuma dibuat emosi doang..kalah trus dikasih tim sm pemaen bodoh mulu..,1
game nya sangat enak dan bisa untuk mencari teman untuk mabar dan bisa bikin kita senang,1
makin lama makin gak jelas ni mobile legend player pada gak bisa maen.. dapet tim pada bot,1
setiap mau menang di late game pasti sinyal down 320ms di awal awal game 6ms bagus banget...aplikasi rusak,1
"tiba tiba banget gue afk gara"" loading dipertandingan ga kelar"" padahal sinyal wifi oke, makin lama makin makin ni game",1
"game aneh suka lag"" gj,ngasi tim gak sesuai sama musuh, memang paling benar main hok",1
semenjak di update semakin parah suka lag.tolong monton diperbaikin lagi lama lama kalah sama game lain,1
dapat tim dark sistem mulu dan game nya banyak makan ram handphone apaan gamenya gak bisa dimainin keluar sendiri masuk sendiri game anj,1
game dengan beribu minus terutama bagian ping dan team random yang isinya cuman bot gajelas!!!,1
monton saya minta tolong.sensitivitas joystick kembalikan.banyak player pada ngeluh karena sensitivitas joystick di hapus,5
