content,score,text_final
"moonton, sebetul nya semua dah bagus, event menarik, scene esport nya juga bagus, tapi masalah match making nya masih sangat buruk, tim lawan komposisi hero nya dah bagus, sedangkan di tim ku banyak yang gak ngerti skill hero nya, terlebih lagi masalag pemilihan role, beberapa kali ketemu miya roam padahal itu di glory, dan alesan nya selalu gak dapat lane yang di inginkan nya hasil nya nge troll",2,moonton betul dah bagus event tarik scene esport bagus match making buruk tim lawan komposisi hero dah bagus tim ku gak ngerti skill hero masalag pilih role kali ketemu miya roam glory alesan gak lane hasil nge troll
"Setelah masuk pertandingan, tiba-tiba keluar sendiri padahal hp saya tidak bermasalah. Saya berusaha untuk masuk lagi tidak bisa malah makin nge lag parah.",1,masuk tanding tibatiba hp masalah usaha masuk nge lag parah
"Ini game terburuk yg pernah rilis.. Masalah permainan, update, sinyal bahkan hero pun sekaligus.... Sekarang malah gk bisa login. Macth making ngawur. Banyak dark system nya...",1,game buruk rilis main update sinyal hero login macth making ngawur dark system
"ini game gimana si dah legend turun epic lagi padahal dah gendong jadi Rom la Exp, Jungler, ga menang-menangan dah 27 match palah turun epic tolong la musuh Nya di cari yang sesuai gua dapet Tim paling sering ngetrol gua jago Rom. Exp palah lol gua ganti Exp Rom kalo ga MM yang ngetrol kadang juga Mind Jungler juga. CAPEK MLBB KASIH LA YANG GAMPANG DIKIT!!!",2,game gimana si dah legend turun epic dah gendong rom la exp jungler menangmenangan dah match palah turun epic la musuh cari sesuai tim ngetrol jago rom exp palah lol ganti exp rom mm ngetrol kadang mind jungler capek mlbb kasih la gampang dikit
"Makin nambah pengabdetan makin susah main karena jaringan, padahal wifi ok, TPI tetep aja gagal login trs dengan ulasan jaringan tidak stabil, di tambah lagi klu udh bisa login, pas udah main ehh pada nge lag semua, enggak tim gw sendiri enggak tim lawan juga begitu, lag lag terusss",5,nambah pengabdetan susah main jaring wifi tetep gagal login ulas jaring stabil klu login pas main ehh nge lag tim tim lawan lag lag terusss
"tolong buat moontoon perbaiki sistem matchmaking,terutama buat player solo.patch sekarang kacau, bnyak bug,lag, masa 5vs5 dikasih bhot,kami sebagai player solo merasa berat,dg sistem draf sekarang.terutama bhot sangat menggangu,",1,moontoon baik sistem matchmakingterutama player solopatch kacau bnyak buglag vs kasih bhotkami player solo beratdg sistem draf sekarangterutama bhot menggangu
"UNTUK ADMIN MOONTON kalo ngasih tim yang adil lah masa tim musuh jago jago rank glory, saya yang glory dikasih dark sistem ada yang mawi lah legend lah gajelas harusnya kan disama ratakan biar adil, dan masalah jaringan masa ping hijau di 9-20 Hero jalan lurus sendiri padahal analog ga digerakin itu gimana , tujuan saya main game ini untuk menghilangkan stres eh kok nambah stres, MOHON UNTUK SEGERA DIPERBAIKI AGAR SAYA TIDAK UINSTAL GAME INI,sekian",5,admin moonton ngasih tim adil tim musuh jago jago rank glory glory kasih dark sistem mawi legend gajelas sama rata biar adil jaring ping hijau hero jalan lurus analog digerakin gimana tuju main game hilang stres eh nambah stres mohon baik uinstal game inisekian
kenapa Lane nya harus diatur oleh sistem kebanyakan orang yang ga bisa Lane itu jadinya buat tim kalah dan untuk kita yang biasa berada di Lane yang kita main kan jadinya ga bisa kita dapatkan tolong dong untuk peraturan Lane jangan sistem yang mengatur jadinya ga tau posisi mana yang mau dipilih,1,lane atur sistem banyak orang lane tim kalah lane main dapat atur lane sistem atur tau posisi pilih
"game yg bagus updet nya juga selalu ok banyak kolab² nya dan aku menambah kan sedikit saran untuk mobile legends, jika perlu tambah kan sistem misal yg dimana tim ku kalah namun aku mendapat kan mvp nah aku beri saran agar bintang yg mvp ketika kalah tidak menghilang agar player² jago,suka gendong², agar gk terlalu frustasi tolonga lah monton walau pun mungkin sudah ada namun itu sangat jarang maka aku menyaran kan agar setiap kalah namun mvp yg mvp mendapat perlindungan bintang!!!!!!!!!!!!!!!!",4,game bagus updet kolab tambah saran mobile legends sistem tim ku kalah mvp saran bintang mvp kalah hilang player jagosuka gendong frustasi tolonga monton jarang sar kalah mvp mvp lindung bintang
"Tolong ya untuk monton, kenapa sih harus ada dark sistem? tolong dihapus lah dark sistem nya.udah capek gua mvp kalah terus! game nya sih sudah bagus.Tapi kekurangan yang paling jengkel ya itu banyak dark sistem.tolong hapus ya monton dark sistem nya.game nya sudah bagus 👍👍. cepat hapus dark sistem moonton, udah emosi aku sama dark sistem frustasi berat gua",5,monton dark sistem hapus dark sistem nyaudah capek mvp kalah game bagustapi kurang jengkel dark sistemtolong hapus monton dark sistem nyagame bagus cepat hapus dark sistem moonton emosi dark sistem frustasi berat
"ga adil banget, team gue bot mulu sedangkan musuhnya pada jago, di mana letak keadilannya ini ga imbang perbaiki lah matching nya sama ini jaringannya kenapa coba sinyal udah bagus padahal tapi tetep aja ngelag gajelas perbaiki lah moonton",1,adil banget team bot mulu musuh jago letak adil imbang baik matching jaring coba sinyal bagus tetep lag gajelas baik moonton
"Fitur matchmaking yang semakin buruk, lawan tidak setara sedangkan tim sangat rendah tier rank. Matchmaking solo jungler dan gold lane lebih dari 10 menit tidak ketemu. Sekali ketemu, rekan tim mitic base highest rank, sedangkan lawan highest immortal semua. Saya solo 8x lose streak karena terpaksa mengambil roam agar bisa memulai main.",1,fitur matchmaking buruk lawan tara tim rendah tier rank matchmaking solo jungler gold lane menit ketemu ketemu rekan tim mitic base highest rank lawan highest immortal solo x lose streak paksa ambil roam main
"game bagus ,tapi bisa di kembangkan lagi menurut saya secara pribadi, akan tetapi jangan terburu buru dalam perkembangannya. kalo mlbb yg sekarang udah bagus KLO yg udah punya teman Mabar, kalo persoalan yg solo itu masih menjadi pr demikian",5,game bagus kembang pribadi buru buru kembang mlbb bagus teman mabar solo pr
"game nya sering ngebug dan server nya sering down, pagi ini aja aku mau main malah ngestuck di loading screen padahal enggak ngelag sama sekali, tolong di perbaiki lagi.",1,game ngebug server down pagi main ngestuck loading screen lag baik
"Game tidak sesuai, saat saya matching di rank atau di clasic dapet nya beban tim nya terus kalo main magic chess curang lawan nya pake cheat darah nya ga habis habis, kalo gw udah menang pas main lagi kalah seterusnya hingga stres saya bikin orang bad mood aja nih game !",4,game sesuai matching rank clasic beban tim main magic chess curang lawan pake cheat darah habis habis menang pas main kalah stres bikin orang bad mood game
"Sistem pembagian player ketika bermain solo sangat aneh.ngga ada serunya main mobile legend,game tololl,playernya ngga bisa main semua,tolol,di kasih team tolloll aja trs,jaringan tidak stabil",1,sistem bagi player main solo anehngga seru main mobile legendgame tolollplayernya main semuatololdi kasih team tolloll trsjaringan stabil
Cuma di mobile legend main ngelag giliran buat main honor of king malah lancar gak ada kendala... Tolong perbaiki min jangan cuma fokus di event sama skin aj di tingkatin kualitas game nya biar lebih lancar kaya honor of king.. Supaya player dengan spek kentang gak beralih game,1,mobile legend main lag gilir main honor of king lancar gak kendala baik min fokus event skin tingkatin kualitas game biar lancar kaya honor of king player spek kentang gak alih game
"Hilangkan Darksystem, kami mendapatkan lawan yang tidak seimbang, kenapa Moonton memberikan lawan seperti itu, ini bulan puasa, malah bikin frustasi karena Game. Jika Moonton mau kita hapus Mobile Legend, kami bersedia untuk menghapus MLBB sekarang juga. Tolong di atasi Darksystem yang Moonton berikan. 🗿👊 Dan tambah kolaborasi sama Squid Game ya hehe",3,hilang darksystem lawan imbang moonton lawan puasa bikin frustasi game moonton hapus mobile legend sedia hapus mlbb atas darksystem moonton kolaborasi squid game hehe
"ok bagus ya ini game, cuma kadang di temuin sama tim beban pls deh sekali kasi aku tim yang jago + waras + ga troll, cape ls, jaringan bagus tapi tiba tiba nge lag astaga perbaiki dong, moonton baik kok dikit, sekarang main rank sulit bener dah yang user mage, exp, jung, gold, giliran roam behh lancar kali, perbaiki aja deh, buat update nya bagus 👍👍👍",4,bagus game kadang temuin tim beban kasi tim jago waras troll cape ls jaring bagus nge lag astaga baik moonton dikit main rank sulit bener dah user mage exp jung gold gilir roam behh lancar kali baik update bagus
wahhh..semenjak update makan kuota ga ngotak..6 gb 1 hari ludes..padahal data resourse di penyimpanan masih utuh.penyipanan pun ga bertmbah..data download terus jalan..pas udh in game fight ping parah..merah...gimana ini..trus knpa teks penulisan ny pake b.ingris..padahal udh sy setting ke b. indonesia...perbaiki la monton..kalo mau kuras kuota ga gini jg kali bos..,5,wahhhsemenjak update makan kuota ngotak gb ludespadahal data resourse simpan utuhpenyipanan bertmbahdata download jalanpas in game fight ping parahmerahgimana initrus knpa teks tulis ny pake bingrispadahal sy setting b indonesiaperbaiki la montonkalo kuras kuota gin kali bos
tolong perbaiki servernya seperti di ringankan karena ping nya selalu GK stabil sering naik turun tidak jelas dan ketika war Besar tiba tiba lag yg sangat merugikan saya tolong lh di ringankan jangan hanya menjawab iya saja saya sudah muak tiba tiba lag yg sering membuat saya kalah,2,baik servernya ringan ping stabil turun war lag rugi lh ringan muak lag kalah
"tolong kasih tim yang setara lah sama musuh, tim musuh ngerti cara mainnya kalo tim sendiri dark system.tolong kasih tim yang bagus, aku sebagai user roam dapet hyper kagak jelas. tolong beri Shield proteksion 2 atau 3 soal nya kurang,tolong baca ini monton. gue kalah Mulu mau ke mhytic susah sangat. roam gw dapet mvp kalah + lose streak Mulu, aku jadi gak mood buat main ml☹️",1,kasih tim tara musuh tim musuh ngerti main tim dark systemtolong kasih tim bagus user roam hyper shield proteksion kurangtolong baca monton kalah mulu mhytic susah roam mvp kalah lose streak mulu gak mood main ml
"game gak jelas, sering lag saat team fight, pembagian team yang gak adil, banyak bug, terus banyak yg pake VPN di game, tolong dikoreksi game nya, kalo gk gw tarok rating bintang 1",1,game gak lag team fight bagi team gak adil bug pake vpn game koreksi game tarok rating bintang
kalo lagi lag jaringan jangan kasih lihat hasil tadi bekas lag tadi mau gimana ga afk pas udah ga lag di kasih liat hasil yg di mainkan bot lama lagi. gw mau main bukan nonton tolong perbaiki jangan disuruh nonton hasil di main kan bot pas lag langsung main aja sih ribet nonton dulu ga guna,1,lag jaring kasih lihat hasil bekas lag gimana afk pas lag kasih liat hasil main bot main nonton baik suruh nonton hasil main bot pas lag langsung main ribet nonton
"semakin aneh pencocokan kemampuan antar hero tim dan tim lawan perbedaan kemampuan gk seimbang selalu mendapat tim yang buruk,, gk akan lama game ini akan ditinggalkan pemainnya.",1,aneh cocok mampu hero tim tim lawan beda mampu imbang tim buruk game tinggal main
"Kenapa mobile legends dan magic chess gogo sekarang sekarang ini setelah ada pengupdate tan jadi mentok logo/tidak bisa masuk ke dalam game nya.tolong segera di perbarui moonton,berikan lah kenyamanan kepada kami yg terkena mengok logo/gidak bisa masuk game",5,mobile legends magic chess gogo pengupdate tan mentok logotidak masuk game nyatolong baru moontonberikan nyaman kena mengok logogidak masuk game
"main ML malah jadi stress gara gara jaringan ngga jelass saya kasih tau posisi saya ya,saya Deket sama wifi teruss yang pake cuma dua orang ngga pernah ada tetangga yang minta atau pinjem wifi jaringan wifi juga lancar banget di lobby jaringannya ijo dapet 30ms kenapa udah masuk match ancur banget dari awal main sampai akhir mainya jaringan nya jelek terus,terus setiap mau tim fight selalu jelek jaringan waktu udah mati lancar banget,terus juga sering di kasih tim nya yang pemula,heran",1,main ml stress gara gara jaring jelass kasih tau posisi yasaya deket wifi teruss pake orang tetangga pinjem wifi jaring wifi lancar banget lobby jaring ijo ms masuk match ancur banget main mai jaring jelek terusterus tim fight jelek jaring mati lancar bangetterus kasih tim pemulaheran
geme ini yang tidak adil dalam bermain lebih banyak dapat tim gak gelas ketimbang tim yang ok dan untuk pemilihan lane aku rasa sangat mengganggu dan sangat tidak cocok untuk saat ini karena sering dapat tim drak sistem,1,geme adil main tim gak gelas ketimbang tim pilih lane ganggu cocok tim drak sistem
game nya sihh baguss grafik oke lah banyak event menarik juga pertandingan juga gak lama sesuai di detail game nya cuma yaa masih ada masalah di game ini yaitu di koneksi jaringan yang tiba tiba putus juga masib suka banyak banget bugg itu saya minta ke devoloper nya bugg sama di koneksi jaringan tolong di perbaiki yaa kalo di pembagian tim nya sihh yaa wajar aja karena sesuai rank mereka sendiri sendiri tapi meskipun begitu saya juga suka dengan game masalah nya hanya di jaringan ya 👍👍,5,game sihh baguss grafik oke event tarik tanding gak sesuai detail game yaa game koneksi jaring putus masib suka banget bugg devoloper bugg koneksi jaring baik yaa bagi tim sihh yaa wajar sesuai rank suka game jaring
"gak bagus lagi ni game, roam mulu gua dapet, devnya bilang supaya membuat pengalaman game yang adil? gua dapet tim bego ampe 3× kalah dan gak ada dispensasi bintang, ada cuma sekali, fix kalo gini main yang sebelah lebih adil",1,gak bagus ni game roam mulu devnya bilang alam game adil tim bego kalah gak dispensasi bintang fix gin main belah adil
"Game nyah bagys,cuma aga aneh bikin emosi,jaringan gua bagus,lah knapa ga bisa main rank,udh coba login ulang,malah bug gabisa masuk,ayolah montoon jangan bikin darah tinggi",3,game nyah bagyscuma aga aneh bikin emosijaringan bagus knapa main rankudh coba login ulangmalah bug gabisa masukayolah montoon bikin darah
